id,title,publishedAt,duration,definition,caption,licensedContent,viewCount,likeCount,commentCount,description,embeddable,player
lM1P2JwZ5jE,Total surprise 😉 Share yours with  #TSAntiHeroChallenge brought to you by YouTube Shorts.,2022-11-01T12:31:39Z,PT16S,hd,false,False,74652437,3205937,20636,,True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lM1P2JwZ5jE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
6MLzSp0OJL0,You Need To Calm Down Behind The Scenes: Pop Queen Pageant,2019-06-20T15:00:01Z,PT2M55S,hd,false,False,2998978,160864,4512,"‘folklore’ album out now: https://store.taylorswift.com 

Watch the Official Music Video for You Need To Calm Down: https://taylorswift.lnk.to/YNTCDyd/youtube

►Download “You Need To Calm Down"" here: https://TaylorSwift.lnk.to/YNTCDsu

►Pre-Order ‘Lover’ here: https://TaylorSwift.lnk.to/Loversu

►Shop The Looks From The Video: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

Featuring appearances by (in alphabetical order):
A'keria Davenport
Adore Delano
Delta Work
Jade Jolie
Riley Knoxx
Tatianna
Todrick Hall
Trinity K Bonet
Trinity Taylor


© 2019 Taylor Swift

#TaylorSwift #YouNeedToCalmDown #TaylorSwiftLover",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6MLzSp0OJL0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
kpzwfS5x068,Taylor Swift Fragrances Made Of Starlight Musical Edition,2013-12-05T21:24:59Z,PT31S,hd,false,False,456072,10826,315,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kpzwfS5x068"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
sIjKXPXjVxU,"""I Knew You Were Trouble."" Behind-The-Scenes #2",2013-02-05T21:30:26Z,PT3M54S,hd,false,False,413406,9582,405,"Go behind-the-scenes of the music video for Taylor's hit single, ""I Knew You Were Trouble."" -- Episode 2 of 3

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sIjKXPXjVxU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
s4MN_hGvTCA,You Need To Calm Down Behind The Scenes: Morning Routine,2019-07-09T13:42:45Z,PT3M1S,hd,false,False,2927744,134595,4255,"‘folklore’ album out now: https://store.taylorswift.com 

Watch the Official Music Video for You Need To Calm Down: https://taylorswift.lnk.to/YNTCDyd/yo...

►Download “You Need To Calm Down"" here: https://TaylorSwift.lnk.to/YNTCDsu

►Pre-Order ‘Lover’ here: https://TaylorSwift.lnk.to/Loversu

►Shop The Looks From The Video: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

© 2019 Taylor Swift

#TaylorSwift #YouNeedToCalmDown",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/s4MN_hGvTCA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
71QPEkD9PhM,Look What You Made Me Do - Stream Co.,2017-09-27T14:51:30Z,PT1M37S,hd,false,False,817525,22114,503,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/71QPEkD9PhM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
iyYhqYELWtA,Taylor Swift Answers Questions From Fans From Lover’s Lounge Live,2019-08-23T00:05:52Z,PT6M5S,hd,true,False,276542,20468,598,"‘folklore’ album out now: https://store.taylorswift.com 

Taylor answers questions from her fans from Lover’s Lounge Live

►Pre-Order ‘Lover’ here: https://TaylorSwift.lnk.to/Loversu
►Exclusive Merch: https://store.taylorswift.com

►For more information on Stella x Taylor Swift, go to https://www.stellamccartney.com and https://www.taylorswift.com

►Follow Taylor Swift Online

Instagram: http://www.instagram.com/taylorswift

Facebook: http://www.facebook.com/taylorswift

Tumblr: http://taylorswift.tumblr.com

Twitter: http://www.twitter.com/taylorswift13

Website: http://www.taylorswift.com

►Follow Taylor Nation Online

Instagram: http://www.instagram.com/taylornation

Tumblr: http://taylornation.tumblr.com

Twitter: http://www.twitter.com/taylornation13

#LoversLounge #TaylorSwift",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/iyYhqYELWtA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
-zymq4JgQ7E,Retainers.,2008-11-17T21:25:40Z,PT59S,sd,false,False,2855814,41944,4229,"The downside to touring... You lose things.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/-zymq4JgQ7E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
MUf1ili4Zew,ME! Behind The Scenes: The Story of Benjamin Button,2019-04-30T10:11:11Z,PT3M9S,hd,false,False,5799161,281316,10344,"‘folklore’ album out now: https://store.taylorswift.com 

Watch the Official Music Video for ME!: https://taylorswift.lnk.to/MEyd/youtube

Download ME! here: https://TaylorSwift.lnk.to/MeYD

Lover out everywhere August 23. Pre-order now: 
https://TaylorSwift.lnk.to/LoverYD




►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

Video Director: Dave Meyers & Taylor Swift
Executive Producer: Nathan Scherrer
Video Producer: Dawn Rose for Freenjoy, Inc.

© 2019 Taylor Swift",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/MUf1ili4Zew"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
Uo6HuSCBZu4,A Hug From Taylor Swift - Challenge #2,2010-04-01T15:38:34Z,PT1M37S,sd,false,False,1035084,9543,1580,"Challenge #2 has been extended to the guys from A Hug From Taylor Swift.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/Uo6HuSCBZu4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
I4TIvOCa3t8,Taylor Swift Live Webcast on YouTube - 8/13 @ 7pm ET,2012-08-07T13:52:38Z,PT29S,hd,false,False,1001655,10123,4966,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/I4TIvOCa3t8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
EuT6nQvdcpo,"Q&A with Taylor on Taylor By Taylor Swift, the fragrance",2013-08-01T22:14:56Z,PT37S,hd,false,False,241085,5582,418,"A Q&A with Taylor Swift about the fragrance and behind-the-scenes on the set of the the Taylor by Taylor Swift Fragrances commercial, starring Taylor Swift and friends, featuring ""Starlight,"" from Taylor's latest album, RED.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EuT6nQvdcpo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
bkADPxWSeak,Behind The Scenes @ CMA Music Festival,2008-09-02T17:53:24Z,PT1M33S,sd,false,False,292599,2706,219,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/bkADPxWSeak"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
np4Nw0tBun8,Look What You Made Me Do - Looks,2017-10-17T21:32:17Z,PT2M46S,hd,false,False,1842614,82158,1779,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/np4Nw0tBun8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
IVQqOzFKN2M,"It’s me, 👋 sharing ALL the problems. Join the #TSAntiHeroChallenge brought to you by YouTube Shorts",2022-11-04T14:53:16Z,PT16S,hd,false,False,54764317,2598065,11431,,True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IVQqOzFKN2M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
NbS4s_6jYTg,The Anti Hero (Roosevelt remix) makes me feel hyped enough for an imaginary funeral brawl,2022-11-09T21:05:35Z,PT16S,hd,false,False,1000978,60840,601,,True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/NbS4s_6jYTg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
U1IqinpmpQE,"🫣 Join my #TSAntiHeroChallenge and share your anti-heroic traits, brought to you by YouTube Shorts.",2022-10-21T12:10:21Z,PT16S,hd,false,False,124463580,4937608,21685,,True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/U1IqinpmpQE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
R7wjyOQw7Zw,Instructional Video,2008-06-26T22:05:00Z,PT1M6S,sd,false,False,554634,6984,648,"People keep asking me ""Taylor, how the heck do you tie the lovelovelove bracelets?""

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/R7wjyOQw7Zw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
YvyeAwoZ76w,It fills me with such pride & joy to announce that my version of Speak Now will be out July 7 💜💜💜,2023-05-06T04:06:59Z,PT7S,hd,false,True,211308,58434,1931,,True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/YvyeAwoZ76w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
TGslPGte8Mw,"""Stay Stay Stay"" Song Preview from RED - Now Available",2012-10-26T19:48:41Z,PT1M17S,sd,false,False,102769,2052,210,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TGslPGte8Mw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
gPJ8PFeq9Xw,"""Ours"" Behind-the-Scenes - Taylor's Look",2011-12-09T23:00:19Z,PT2M13S,sd,false,False,194374,2923,346,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gPJ8PFeq9Xw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
uhHMWLjL77U,Taylor Swift Sony TX7 Cyber-shot Camera Commercial,2010-04-26T14:44:40Z,PT31S,sd,false,False,1470497,17478,1723,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uhHMWLjL77U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
